"Age Group","Mechanism","Year","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"25 to 29","Cut/Pierce","2023","Florida","12**","1,348,164","0.89**","--","453"
"25 to 29","Cut/Pierce","2023","Georgia","10**","739,641","1.35**","--","378"
"25 to 29","Cut/Pierce","2023","Hawaii","--","88,620","--","--","--"
"25 to 29","Cut/Pierce","2023","Illinois","--","826,823","--","--","--"
"25 to 29","Cut/Pierce","2023","Indiana","--","442,191","--","--","--"
"25 to 29","Cut/Pierce","2023","Iowa","--","197,874","--","--","--"
"25 to 29","Cut/Pierce","2023","Kansas","--","187,413","--","--","--"
"25 to 29","Cut/Pierce","2023","Kentucky","--","291,187","--","--","--"
"25 to 29","Cut/Pierce","2023","Louisiana","--","285,252","--","--","--"
"25 to 29","Cut/Pierce","2023","Maryland","11**","377,782","2.91**","--","409"
"25 to 29","Cut/Pierce","2023","Massachusetts","--","477,808","--","--","--"
"25 to 29","Cut/Pierce","2023","Michigan","--","638,502","--","--","--"
"25 to 29","Cut/Pierce","2023","Minnesota","--","357,281","--","--","--"
"25 to 29","Cut/Pierce","2023","Missouri","--","395,273","--","--","--"
"25 to 29","Cut/Pierce","2023","Nevada","--","216,853","--","--","--"
"25 to 29","Cut/Pierce","2023","New Jersey","--","571,710","--","--","--"
"25 to 29","Cut/Pierce","2023","New Mexico","--","134,405","--","--","--"
"25 to 29","Cut/Pierce","2023","New York","22","1,332,850","1.65","--","834"
"25 to 29","Cut/Pierce","2023","North Carolina","--","705,877","--","--","--"
"25 to 29","Cut/Pierce","2023","Ohio","--","752,811","--","--","--"
"25 to 29","Cut/Pierce","2023","Oklahoma","--","267,919","--","--","--"
"25 to 29","Cut/Pierce","2023","Oregon","--","278,485","--","--","--"
"25 to 29","Cut/Pierce","2023","Pennsylvania","--","790,508","--","--","--"
"25 to 29","Cut/Pierce","2023","Rhode Island","--","71,250","--","--","--"
"25 to 29","Cut/Pierce","2023","South Carolina","--","330,246","--","--","--"
"25 to 29","Cut/Pierce","2023","South Dakota","--","57,037","--","--","--"
"25 to 29","Cut/Pierce","2023","Tennessee","--","482,901","--","--","--"
"25 to 29","Cut/Pierce","2023","Texas","21","2,148,699","0.98","--","803"
"25 to 29","Cut/Pierce","2023","Utah","--","263,164","--","--","--"
"25 to 29","Cut/Pierce","2023","Virginia","--","568,819","--","--","--"
"25 to 29","Cut/Pierce","2023","Washington","--","556,899","--","--","--"
"25 to 29","Cut/Pierce","2023","West Virginia","--","104,260","--","--","--"
"25 to 29","Cut/Pierce","2023","Wisconsin","--","366,616","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","California","--","2,693,240","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Florida","--","1,348,164","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Georgia","--","739,641","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Idaho","--","125,473","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Illinois","--","826,823","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Massachusetts","--","477,808","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Michigan","--","638,502","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Minnesota","--","357,281","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","New Mexico","--","134,405","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","New York","--","1,332,850","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","North Carolina","--","705,877","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Pennsylvania","--","790,508","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Rhode Island","--","71,250","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Tennessee","--","482,901","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Texas","--","2,148,699","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Virginia","--","568,819","--","--","--"
"25 to 29","Drowning (includes water transport)","2023","Washington","--","556,899","--","--","--"
"25 to 29","Fall","2023","Alaska","--","53,295","--","--","--"
"25 to 29","Fall","2023","Arizona","--","508,110","--","--","--"
"25 to 29","Fall","2023","Arkansas","--","195,394","--","--","--"
"25 to 29","Fall","2023","California","21","2,693,240","0.78","--","800"
"25 to 29","Fall","2023","Colorado","--","445,275","--","--","--"
"25 to 29","Fall","2023","Connecticut","--","220,843","--","--","--"
"25 to 29","Fall","2023","District of Columbia","--","71,621","--","--","--"
"25 to 29","Fall","2023","Florida","--","1,348,164","--","--","--"
"25 to 29","Fall","2023","Idaho","--","125,473","--","--","--"
"25 to 29","Fall","2023","Illinois","--","826,823","--","--","--"
"25 to 29","Fall","2023","Indiana","--","442,191","--","--","--"
"25 to 29","Fall","2023","Iowa","--","197,874","--","--","--"
"25 to 29","Fall","2023","Kentucky","--","291,187","--","--","--"
"25 to 29","Fall","2023","Louisiana","--","285,252","--","--","--"
"25 to 29","Fall","2023","Maryland","--","377,782","--","--","--"
"25 to 29","Fall","2023","Massachusetts","--","477,808","--","--","--"
"25 to 29","Fall","2023","Michigan","--","638,502","--","--","--"
"25 to 29","Fall","2023","Minnesota","--","357,281","--","--","--"
"25 to 29","Fall","2023","Montana","--","72,151","--","--","--"
"25 to 29","Fall","2023","Nebraska","--","125,689","--","--","--"
"25 to 29","Fall","2023","Nevada","--","216,853","--","--","--"
"25 to 29","Fall","2023","New Hampshire","--","85,171","--","--","--"
"25 to 29","Fall","2023","New Jersey","--","571,710","--","--","--"
"25 to 29","Fall","2023","New Mexico","--","134,405","--","--","--"
"25 to 29","Fall","2023","New York","11**","1,332,850","0.83**","--","415"
"25 to 29","Fall","2023","North Carolina","--","705,877","--","--","--"
"25 to 29","Fall","2023","Ohio","--","752,811","--","--","--"
"25 to 29","Fall","2023","Oklahoma","--","267,919","--","--","--"
"25 to 29","Fall","2023","Oregon","--","278,485","--","--","--"
"25 to 29","Fall","2023","Pennsylvania","--","790,508","--","--","--"
"25 to 29","Fall","2023","Rhode Island","--","71,250","--","--","--"
"25 to 29","Fall","2023","South Carolina","--","330,246","--","--","--"
"25 to 29","Fall","2023","Tennessee","--","482,901","--","--","--"
"25 to 29","Fall","2023","Texas","11**","2,148,699","0.51**","--","411"
"25 to 29","Fall","2023","Utah","--","263,164","--","--","--"
"25 to 29","Fall","2023","Vermont","--","36,733","--","--","--"
"25 to 29","Fall","2023","Virginia","--","568,819","--","--","--"
"25 to 29","Fall","2023","Washington","10**","556,899","1.80**","--","376"
"25 to 29","Fall","2023","Wisconsin","--","366,616","--","--","--"
"25 to 29","Fire/Flame","2023","Arizona","--","508,110","--","--","--"
"25 to 29","Fire/Flame","2023","California","--","2,693,240","--","--","--"
"25 to 29","Fire/Flame","2023","Connecticut","--","220,843","--","--","--"
"25 to 29","Fire/Flame","2023","District of Columbia","--","71,621","--","--","--"
"25 to 29","Fire/Flame","2023","Kentucky","--","291,187","--","--","--"
"25 to 29","Fire/Flame","2023","Massachusetts","--","477,808","--","--","--"
"25 to 29","Fire/Flame","2023","Mississippi","--","182,567","--","--","--"
"25 to 29","Fire/Flame","2023","New Jersey","--","571,710","--","--","--"
"25 to 29","Fire/Flame","2023","New York","--","1,332,850","--","--","--"
"25 to 29","Fire/Flame","2023","North Carolina","--","705,877","--","--","--"
"25 to 29","Fire/Flame","2023","South Dakota","--","57,037","--","--","--"
"25 to 29","Fire/Flame","2023","West Virginia","--","104,260","--","--","--"
"25 to 29","Firearm","2023","Alabama","133","319,740","41.60","--","5,049"
"25 to 29","Firearm","2023","Alaska","21","53,295","39.40","--","800"
"25 to 29","Firearm","2023","Arizona","128","508,110","25.19","--","4,850"
"25 to 29","Firearm","2023","Arkansas","69","195,394","35.31","--","2,641"
"25 to 29","Firearm","2023","California","314","2,693,240","11.66","--","11,903"
"25 to 29","Firearm","2023","Colorado","100","445,275","22.46","--","3,793"
"25 to 29","Firearm","2023","Connecticut","25","220,843","11.32","--","952"
"25 to 29","Firearm","2023","Delaware","11**","59,703","18.43**","--","423"
"25 to 29","Firearm","2023","District of Columbia","31","71,621","43.28","--","1,166"
"25 to 29","Firearm","2023","Florida","267","1,348,164","19.81","--","10,160"
"25 to 29","Firearm","2023","Georgia","235","739,641","31.77","--","8,930"
"25 to 29","Firearm","2023","Hawaii","--","88,620","--","--","--"
"25 to 29","Firearm","2023","Idaho","20**","125,473","15.94**","--","764"
"25 to 29","Firearm","2023","Illinois","210","826,823","25.40","--","7,983"
"25 to 29","Firearm","2023","Indiana","133","442,191","30.08","--","5,067"
"25 to 29","Firearm","2023","Iowa","38","197,874","19.20","--","1,456"
"25 to 29","Firearm","2023","Kansas","38","187,413","20.28","--","1,444"
"25 to 29","Firearm","2023","Kentucky","66","291,187","22.67","--","2,505"
"25 to 29","Firearm","2023","Louisiana","141","285,252","49.43","--","5,404"
"25 to 29","Firearm","2023","Maine","16**","79,660","20.09**","--","606"
"25 to 29","Firearm","2023","Maryland","103","377,782","27.26","--","3,879"
"25 to 29","Firearm","2023","Massachusetts","30","477,808","6.28","--","1,131"
"25 to 29","Firearm","2023","Michigan","157","638,502","24.59","--","5,964"
"25 to 29","Firearm","2023","Minnesota","44","357,281","12.32","--","1,679"
"25 to 29","Firearm","2023","Mississippi","89","182,567","48.75","--","3,379"
"25 to 29","Firearm","2023","Missouri","129","395,273","32.64","--","4,875"
"25 to 29","Firearm","2023","Montana","21","72,151","29.11","--","792"
"25 to 29","Firearm","2023","Nebraska","20**","125,689","15.91**","--","765"
"25 to 29","Firearm","2023","Nevada","57","216,853","26.29","--","2,183"
"25 to 29","Firearm","2023","New Hampshire","--","85,171","--","--","--"
"25 to 29","Firearm","2023","New Jersey","53","571,710","9.27","--","2,004"
"25 to 29","Firearm","2023","New Mexico","43","134,405","31.99","--","1,641"
"25 to 29","Firearm","2023","New York","96","1,332,850","7.20","--","3,667"
"25 to 29","Firearm","2023","North Carolina","162","705,877","22.95","--","6,151"
"25 to 29","Firearm","2023","North Dakota","13**","53,616","24.25**","--","499"
"25 to 29","Firearm","2023","Ohio","182","752,811","24.18","--","6,913"
"25 to 29","Firearm","2023","Oklahoma","76","267,919","28.37","--","2,881"
"25 to 29","Firearm","2023","Oregon","61","278,485","21.90","--","2,329"
"25 to 29","Firearm","2023","Pennsylvania","167","790,508","21.13","--","6,339"
"25 to 29","Firearm","2023","Rhode Island","--","71,250","--","--","--"
"25 to 29","Firearm","2023","South Carolina","114","330,246","34.52","--","4,350"
"25 to 29","Firearm","2023","South Dakota","14**","57,037","24.55**","--","539"
"25 to 29","Firearm","2023","Tennessee","157","482,901","32.51","--","5,990"
"25 to 29","Firearm","2023","Texas","478","2,148,699","22.25","--","18,196"
"25 to 29","Firearm","2023","Utah","42","263,164","15.96","--","1,597"
"25 to 29","Firearm","2023","Vermont","--","36,733","--","--","--"
"25 to 29","Firearm","2023","Virginia","136","568,819","23.91","--","5,169"
"25 to 29","Firearm","2023","Washington","135","556,899","24.24","--","5,146"
"25 to 29","Firearm","2023","West Virginia","18**","104,260","17.27**","--","690"
"25 to 29","Firearm","2023","Wisconsin","67","366,616","18.28","--","2,537"
"25 to 29","Firearm","2023","Wyoming","--","34,959","--","--","--"
"25 to 29","Drug Poisoning","2023","Arizona","--","508,110","--","--","--"
"25 to 29","Drug Poisoning","2023","Arkansas","--","195,394","--","--","--"
"25 to 29","Drug Poisoning","2023","California","31","2,693,240","1.15","--","1,171"
"25 to 29","Drug Poisoning","2023","Colorado","12**","445,275","2.70**","--","457"
"25 to 29","Drug Poisoning","2023","Connecticut","--","220,843","--","--","--"
"25 to 29","Drug Poisoning","2023","Delaware","--","59,703","--","--","--"
"25 to 29","Drug Poisoning","2023","District of Columbia","--","71,621","--","--","--"
"25 to 29","Drug Poisoning","2023","Florida","13**","1,348,164","0.96**","--","495"
"25 to 29","Drug Poisoning","2023","Georgia","--","739,641","--","--","--"
"25 to 29","Drug Poisoning","2023","Hawaii","--","88,620","--","--","--"
"25 to 29","Drug Poisoning","2023","Idaho","--","125,473","--","--","--"
"25 to 29","Drug Poisoning","2023","Illinois","13**","826,823","1.57**","--","493"
"25 to 29","Drug Poisoning","2023","Indiana","--","442,191","--","--","--"
"25 to 29","Drug Poisoning","2023","Iowa","--","197,874","--","--","--"
"25 to 29","Drug Poisoning","2023","Kansas","--","187,413","--","--","--"
"25 to 29","Drug Poisoning","2023","Kentucky","--","291,187","--","--","--"
"25 to 29","Drug Poisoning","2023","Louisiana","--","285,252","--","--","--"
"25 to 29","Drug Poisoning","2023","Maine","--","79,660","--","--","--"
"25 to 29","Drug Poisoning","2023","Maryland","--","377,782","--","--","--"
"25 to 29","Drug Poisoning","2023","Massachusetts","--","477,808","--","--","--"
"25 to 29","Drug Poisoning","2023","Michigan","--","638,502","--","--","--"
"25 to 29","Drug Poisoning","2023","Minnesota","--","357,281","--","--","--"
"25 to 29","Drug Poisoning","2023","Mississippi","--","182,567","--","--","--"
"25 to 29","Drug Poisoning","2023","Missouri","--","395,273","--","--","--"
"25 to 29","Drug Poisoning","2023","Nebraska","--","125,689","--","--","--"
"25 to 29","Drug Poisoning","2023","Nevada","--","216,853","--","--","--"
"25 to 29","Drug Poisoning","2023","New Hampshire","--","85,171","--","--","--"
"25 to 29","Drug Poisoning","2023","New Jersey","--","571,710","--","--","--"
"25 to 29","Drug Poisoning","2023","New Mexico","--","134,405","--","--","--"
"25 to 29","Drug Poisoning","2023","New York","19**","1,332,850","1.43**","--","722"
"25 to 29","Drug Poisoning","2023","North Carolina","--","705,877","--","--","--"
"25 to 29","Drug Poisoning","2023","Ohio","13**","752,811","1.73**","--","490"
"25 to 29","Drug Poisoning","2023","Oklahoma","--","267,919","--","--","--"
"25 to 29","Drug Poisoning","2023","Oregon","--","278,485","--","--","--"
"25 to 29","Drug Poisoning","2023","Pennsylvania","18**","790,508","2.28**","--","681"
"25 to 29","Drug Poisoning","2023","South Carolina","--","330,246","--","--","--"
"25 to 29","Drug Poisoning","2023","Tennessee","--","482,901","--","--","--"
"25 to 29","Drug Poisoning","2023","Texas","19**","2,148,699","0.88**","--","722"
"25 to 29","Drug Poisoning","2023","Utah","--","263,164","--","--","--"
"25 to 29","Drug Poisoning","2023","Virginia","10**","568,819","1.76**","--","385"
"25 to 29","Drug Poisoning","2023","Washington","11**","556,899","1.98**","--","415"
"25 to 29","Drug Poisoning","2023","West Virginia","--","104,260","--","--","--"
"25 to 29","Drug Poisoning","2023","Wisconsin","--","366,616","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Arizona","--","508,110","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Arkansas","--","195,394","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","California","20**","2,693,240","0.74**","--","762"
"25 to 29","Non-Drug Poisoning","2023","Colorado","--","445,275","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Florida","--","1,348,164","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Georgia","--","739,641","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Hawaii","--","88,620","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Illinois","--","826,823","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Indiana","--","442,191","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Kentucky","--","291,187","--","--","--"
"25 to 29","Non-Drug Poisoning","2023","Maine","--","79,660","--","--","--"
